id,name,category,price,rating,country,created_date,rooms_available,reviews_count,rejection_reason
3784,"Romero, Smith and Morris",Hostel,794.85,99.0,USA,2024-10-13,16.0,50,Invalid rating
3789,,Luxury,1974.49,3.1,UK,2025-06-06,422.0,1775,Missing name
3800,,Luxury,508.23,2.5,INDIA,2024-11-27,,2262,Missing name
3804,Andrews and Sons,Budget,1507.77,-1.0,AUSTRALIA,2025-08-29,347.0,3369,Invalid rating
3815,Guerra-Daugherty,Business,462.62,99.0,GERMANY,2025-05-12,427.0,2518,Invalid rating
3816,Thompson and Sons,Resort,1753.6,-1.0,AUSTRALIA,2023-07-02,379.0,1090,Invalid rating
3817,Herring-Cook,,134.56,2.9,USA,2024-10-31,299.0,4244,Invalid category
3820,,Business,282.43,1.6,INDIA,2025-11-09,375.0,2309,Missing name
3826,,Resort,162.97,4.4,FRANCE,2025-06-04,26.0,495,Missing name
3835,,Business,854.23,2.6,INDIA,2023-09-23,366.0,505,Missing name
3839,Gregory-Rodriguez,Luxury,83.69,,FRANCE,1979-03-10,252.0,3308,Invalid rating
3842,Yang-Mendoza,Hostel,,1.7,FRANCE,2025-03-10,477.0,4894,Invalid price
3855,,Budget,1335.9,99.0,GERMANY,2025-12-30,436.0,920,Missing name; Invalid rating
3857,,Resort,56.64,2.6,USA,2024-12-01,317.0,1272,Missing name
3892,"Mack, Wallace and Gonzalez",,1242.21,3.6,USA,2024-03-19,401.0,500,Invalid category
3895,Carroll Ltd,Business,95.0,-1.0,FRANCE,2024-01-18,326.0,3811,Invalid rating
3899,Ballard Group,Luxury,444.9,99.0,USA,2026-02-08,,767,Invalid rating
3912,Ware-Baker,Luxury,,2.9,GERMANY,2025-06-16,228.0,3145,Invalid price
3917,"Stewart, Hamilton and Lucas",Luxury,441.34,-1.0,UK,2024-03-12,250.0,1075,Invalid rating
3922,,Boutique,615.07,3.0,GERMANY,2024-11-04,101.0,3701,Missing name
3927,,Resort,1417.12,1.7,AUSTRALIA,1989-06-04,214.0,1165,Missing name
3933,,Resort,1515.51,4.1,UK,2023-03-16,217.0,1956,Missing name
3937,"Lewis, Smith and Price",Boutique,669.13,-1.0,JAPAN,2023-07-13,62.0,4966,Invalid rating
3942,Mercado Inc,,1634.08,1.1,USA,2023-09-12,301.0,3143,Invalid category
3949,Griffin LLC,,610.47,4.1,INDIA,1989-07-14,410.0,1828,Invalid category
3950,May and Sons,Resort,442.94,99.0,AUSTRALIA,2023-07-15,88.0,2720,Invalid rating
3953,,Luxury,557.62,4.1,UAE,2026-03-01,326.0,2767,Missing name
3969,"Lawrence, Stone and Turner",Hostel,,4.7,USA,2024-06-13,150.0,1215,Invalid price
3979,Torres PLC,Budget,1056.95,99.0,UK,2023-07-31,120.0,3609,Invalid rating
3980,,Hostel,1453.72,2.4,FRANCE,2023-04-27,435.0,3222,Missing name
3986,,Business,1771.74,1.7,UK,2023-10-25,375.0,2604,Missing name
3987,Campbell LLC,Budget,,1.9,INDIA,2023-09-02,361.0,4298,Invalid price
3994,,Luxury,1256.7,4.5,UAE,2025-10-09,393.0,4583,Missing name
4000,,Budget,1826.84,2.9,USA,2000-05-21,29.0,516,Missing name
4002,,Luxury,1840.86,1.5,UK,2025-03-08,425.0,1787,Missing name
4021,Conley Group,Business,979.19,-1.0,UK,2023-03-11,384.0,4328,Invalid rating
4044,Walker Group,Resort,1322.97,99.0,UAE,2023-10-09,190.0,1002,Invalid rating
4081,,Luxury,918.79,3.9,FRANCE,2026-01-01,371.0,2033,Missing name
4084,,Budget,557.11,1.3,AUSTRALIA,2025-04-06,393.0,2761,Missing name
4089,,Resort,865.07,2.1,AUSTRALIA,2026-01-12,435.0,2377,Missing name
4090,,Budget,1009.05,1.2,JAPAN,2023-12-28,427.0,4620,Missing name
4092,,Budget,1119.23,3.0,USA,2025-06-20,188.0,3048,Missing name
4109,Mcintyre Inc,Business,1749.96,,USA,2024-01-23,220.0,3552,Invalid rating
4116,,,1812.57,4.8,AUSTRALIA,2026-01-09,476.0,4656,Missing name; Invalid category
4119,Perry-Hayes,Business,111.94,,UAE,2025-03-15,7.0,3533,Invalid rating
4123,,Luxury,403.87,1.4,UAE,2023-07-03,280.0,2899,Missing name
4126,"Miller, Chase and Morales",Luxury,1855.4,-1.0,UAE,2024-01-08,159.0,2229,Invalid rating
4128,Ramirez Ltd,Business,,1.1,FRANCE,2024-11-11,357.0,3750,Invalid price
4131,,Business,1821.29,2.2,JAPAN,2026-02-22,42.0,825,Missing name
4133,Owens-Curry,,1993.5,1.6,INDIA,2026-01-24,7.0,1698,Invalid category
4135,Perkins LLC,Business,110.25,-1.0,FRANCE,2023-04-29,451.0,1763,Invalid rating
4146,"Williams, Johnson and Carpenter",Hostel,1006.29,-1.0,JAPAN,2025-06-24,,3699,Invalid rating
4148,Frazier-Murphy,Budget,200.07,-1.0,JAPAN,2023-05-06,460.0,1032,Invalid rating
4149,Freeman-Gonzales,Resort,1107.89,-1.0,UK,2024-10-20,,3118,Invalid rating
4152,Mcmahon-Hall,Luxury,1028.45,99.0,INDIA,2023-07-03,329.0,836,Invalid rating
4161,"Peterson, King and Schwartz",Hostel,,3.8,FRANCE,2023-08-18,359.0,2574,Invalid price
4172,,Luxury,1643.93,4.6,FRANCE,2024-03-10,187.0,873,Missing name
4175,"Davis, Gonzalez and Boyd",Resort,1015.08,99.0,UK,2023-11-18,52.0,1704,Invalid rating
4188,Stevens Group,Resort,,4.9,USA,2023-03-09,56.0,4518,Invalid price
4190,,Budget,974.02,1.6,USA,2023-10-28,402.0,3396,Missing name
4195,,Resort,60.15,2.0,UK,2024-02-09,319.0,634,Missing name
4204,Kelly-Thompson,Luxury,793.5,-1.0,JAPAN,2024-01-30,355.0,625,Invalid rating
4205,,Resort,46.43,4.6,USA,2025-06-10,255.0,171,Missing name
4214,"Colon, Nelson and Larson",,,3.8,GERMANY,2024-08-16,248.0,583,Invalid price; Invalid category
4215,,Luxury,1310.45,4.5,AUSTRALIA,2024-08-28,360.0,797,Missing name
4216,"Stevens, Beard and Cruz",Luxury,319.92,99.0,GERMANY,2025-01-16,114.0,1837,Invalid rating
4231,Lopez-Forbes,Resort,1035.19,-1.0,USA,2023-10-30,355.0,1985,Invalid rating
4234,Hodges-Patel,Luxury,,4.0,JAPAN,2025-04-22,322.0,4544,Invalid price
4236,,Business,944.95,2.2,AUSTRALIA,2026-01-03,297.0,128,Missing name
4242,,Business,1845.19,2.9,FRANCE,2024-10-02,320.0,234,Missing name
4251,"Turner, Simpson and Jefferson",Budget,,99.0,USA,2023-08-26,448.0,3443,Invalid price; Invalid rating
4253,Walsh PLC,Boutique,,1.2,INDIA,2023-10-23,139.0,3202,Invalid price
4258,,Resort,695.8,1.7,JAPAN,2025-06-02,279.0,4396,Missing name
4269,"Gutierrez, Giles and Williams",Budget,,2.3,USA,2023-07-24,109.0,4623,Invalid price
4279,,Business,1936.77,1.6,UK,2025-02-12,209.0,2707,Missing name
4281,"Duran, Dennis and Moody",,877.43,2.3,UK,2023-07-25,430.0,3357,Invalid category
4309,Hoffman-Marshall,Budget,,3.3,AUSTRALIA,2023-05-12,271.0,4679,Invalid price
4311,Smith LLC,Luxury,407.16,-1.0,UAE,2026-02-18,264.0,4348,Invalid rating
4319,"Perry, Morales and Fox",,67.43,1.3,UK,2024-04-03,330.0,2196,Invalid category
4323,King-Robles,Business,,3.5,UK,2026-02-01,464.0,2443,Invalid price
4327,Lutz Inc,,,2.7,UAE,2000-05-17,197.0,3300,Invalid price; Invalid category
4334,Allen LLC,Resort,443.12,,GERMANY,2025-03-15,41.0,4562,Invalid rating
4335,Garza PLC,Resort,214.78,-1.0,USA,2025-10-27,252.0,1792,Invalid rating
4354,"Robinson, Li and Cook",,1132.5,1.3,GERMANY,2025-07-19,448.0,3261,Invalid category
4356,,Boutique,1114.13,1.1,FRANCE,2023-03-25,285.0,4772,Missing name
4357,,Budget,1740.05,2.9,JAPAN,2023-07-19,461.0,2103,Missing name
4361,Arnold PLC,Resort,,2.7,UAE,2025-03-12,348.0,3931,Invalid price
4372,Wong-Hurst,Hostel,,2.1,INDIA,2025-06-12,427.0,3515,Invalid price
4377,"Moore, Walker and Barton",Luxury,,2.2,USA,2025-12-10,387.0,2865,Invalid price
4380,"Macias, Henderson and Everett",Hostel,,4.8,FRANCE,1983-11-05,427.0,3674,Invalid price
4383,"Richardson, Turner and White",Boutique,366.96,99.0,AUSTRALIA,2025-05-14,332.0,4860,Invalid rating
4385,Yang-Taylor,,363.67,4.7,FRANCE,2024-03-13,293.0,4674,Invalid category
4402,Fernandez-Jenkins,Budget,,3.5,USA,2025-05-18,36.0,274,Invalid price
4404,"Weiss, Harrison and Lewis",,124.92,2.3,USA,2025-04-10,221.0,2278,Invalid category
4406,,Budget,599.93,3.8,FRANCE,2025-12-30,269.0,2984,Missing name
4415,Velazquez-Wagner,Hostel,,2.6,UAE,2025-03-24,434.0,2103,Invalid price
4421,Guerrero-Carpenter,Business,1377.6,,UAE,2025-05-14,400.0,3712,Invalid rating
4433,Silva-Parker,Hostel,513.81,99.0,USA,2024-12-06,,2149,Invalid rating
4434,,Hostel,643.34,2.5,UAE,2024-07-02,178.0,728,Missing name
4444,Martin-Williams,Boutique,,3.4,GERMANY,2024-08-17,83.0,416,Invalid price
4454,,,466.12,2.2,UAE,2024-09-11,307.0,2867,Missing name; Invalid category
4463,Williams and Sons,,1285.45,1.7,USA,2024-09-12,454.0,3625,Invalid category
4465,,Business,1653.75,2.8,JAPAN,2025-02-13,394.0,2517,Missing name
4466,Rocha-Clark,,1817.62,3.0,USA,2023-05-09,40.0,2648,Invalid category
4468,,Resort,482.62,3.8,USA,2023-09-25,306.0,819,Missing name
4476,,Boutique,1049.28,2.8,GERMANY,2023-10-02,169.0,2248,Missing name
4478,,Budget,323.78,4.1,UK,2025-07-25,225.0,208,Missing name
4483,Wheeler-Young,Budget,1049.62,,USA,1986-12-24,305.0,3871,Invalid rating
4485,"Reyes, Cox and Sanchez",Boutique,,2.3,FRANCE,2025-08-15,464.0,1429,Invalid price
4499,"Hernandez, Baldwin and Harrison",Boutique,1140.4,,INDIA,2025-08-05,250.0,4027,Invalid rating
4501,,Business,1080.88,1.5,AUSTRALIA,2024-04-26,10.0,1605,Missing name
4502,Moore LLC,Budget,1716.41,-1.0,JAPAN,2026-01-16,128.0,3612,Invalid rating
4506,,Resort,1823.97,4.1,FRANCE,2024-05-25,35.0,4681,Missing name
4515,,,495.82,5.0,FRANCE,2025-10-31,210.0,1665,Missing name; Invalid category
4529,"Gonzalez, Ross and Odom",Luxury,,4.5,FRANCE,2023-05-30,312.0,3881,Invalid price
4538,Blake-Beck,Business,95.54,-1.0,GERMANY,2025-01-05,250.0,3068,Invalid rating
4546,Rodriguez-Lopez,Resort,1188.14,,AUSTRALIA,2024-04-10,53.0,3460,Invalid rating
4547,Sanders PLC,Resort,,2.6,JAPAN,2024-07-15,83.0,1955,Invalid price
4550,"Williams, Mahoney and Benitez",Hostel,98.88,99.0,FRANCE,2025-07-24,,160,Invalid rating
4551,Oconnor-Stewart,Resort,948.99,,FRANCE,2024-10-21,158.0,4754,Invalid rating
4563,,Budget,1281.27,-1.0,FRANCE,2024-06-20,51.0,50,Missing name; Invalid rating
4568,Hart LLC,Luxury,981.76,,GERMANY,2025-11-03,229.0,3200,Invalid rating
4573,,Boutique,1640.71,4.2,JAPAN,1992-03-11,210.0,161,Missing name
4587,,Business,1713.11,4.1,UK,2024-03-18,364.0,3665,Missing name
4602,Hurst-Williams,Luxury,969.31,,INDIA,2025-08-29,373.0,2744,Invalid rating
4605,,Luxury,1463.32,1.8,UAE,2025-09-26,387.0,1546,Missing name
4623,,Budget,736.78,3.3,INDIA,2025-02-02,447.0,1867,Missing name
4625,Gonzalez-Adams,Hostel,,2.1,FRANCE,2024-11-03,292.0,4102,Invalid price
4632,,Luxury,1154.2,2.5,USA,2025-08-10,476.0,3252,Missing name
4637,"Perry, Johnson and Mcdaniel",,1138.74,1.9,USA,2024-01-06,119.0,1645,Invalid category
4639,Vega LLC,Luxury,441.99,-1.0,AUSTRALIA,2025-10-29,366.0,57,Invalid rating
4640,"Edwards, Mcgee and Davis",,1420.63,1.3,UK,2023-09-22,276.0,1101,Invalid category
4650,Armstrong LLC,Luxury,,1.6,JAPAN,2025-05-17,,4971,Invalid price
4653,,Boutique,1592.39,1.4,UK,2023-10-13,33.0,384,Missing name
4656,,Hostel,688.42,2.9,USA,2023-04-21,26.0,2316,Missing name
4666,"Holland, Price and Marsh",,,3.8,INDIA,2024-05-13,296.0,1253,Invalid price; Invalid category
4674,,Resort,247.78,1.6,FRANCE,2023-11-06,199.0,1904,Missing name
4679,Huff-Weiss,,258.84,3.0,AUSTRALIA,2024-01-28,406.0,3579,Invalid category
4681,"Tran, Harris and Morris",,481.52,3.5,FRANCE,2025-01-23,120.0,3745,Invalid category
4687,,Hostel,1985.03,4.8,UK,2025-02-22,74.0,2426,Missing name
4702,,Boutique,370.62,3.6,FRANCE,2023-08-14,257.0,4019,Missing name
4705,Faulkner-Thomas,Boutique,1985.26,-1.0,INDIA,2023-06-30,388.0,4852,Invalid rating
4708,Lee-Smith,Budget,52.02,,JAPAN,2024-08-07,262.0,1895,Invalid rating
4711,,Boutique,,4.9,JAPAN,2024-10-02,43.0,3385,Missing name; Invalid price
4718,"Smith, Trujillo and Schmitt",Budget,,2.0,UAE,2025-05-04,262.0,1366,Invalid price
4728,Barajas-Foley,Resort,1887.75,99.0,JAPAN,2024-04-28,489.0,1586,Invalid rating
4730,Smith-Donovan,Luxury,,4.5,FRANCE,2025-07-23,193.0,1425,Invalid price
4739,"Nguyen, Russell and Day",Budget,1811.2,99.0,INDIA,2023-03-15,374.0,2424,Invalid rating
4747,,Resort,130.63,3.0,UK,2023-04-19,,4750,Missing name
4752,,Resort,1173.71,1.9,USA,2025-08-31,49.0,2486,Missing name
4754,,Resort,1910.74,5.0,GERMANY,2025-07-20,103.0,3276,Missing name
4766,,Resort,942.18,2.5,USA,2025-10-09,368.0,1785,Missing name
4773,Lee and Sons,Budget,,2.4,FRANCE,2023-03-26,257.0,3449,Invalid price
4777,Rogers-Clarke,Business,1639.47,99.0,USA,2023-05-22,45.0,179,Invalid rating
4785,"George, Lewis and Carroll",,957.89,3.7,USA,2025-07-27,439.0,2328,Invalid category
4799,"Harrison, Weaver and Spencer",Luxury,,3.7,AUSTRALIA,2024-07-09,464.0,1640,Invalid price
4803,Boyd-Mendez,Boutique,1294.78,,FRANCE,2025-02-08,199.0,1160,Invalid rating
4816,"Watkins, Juarez and Stanley",,1854.88,4.4,USA,2024-10-27,69.0,431,Invalid category
4819,Russo-Silva,Boutique,,1.4,AUSTRALIA,2024-06-24,158.0,3623,Invalid price
4824,Jones and Sons,Luxury,1673.75,,UK,2023-03-30,63.0,4728,Invalid rating
4828,Flores-Short,Hostel,,3.1,AUSTRALIA,2025-11-13,496.0,4808,Invalid price
4836,Mccann PLC,Luxury,67.22,-1.0,JAPAN,2025-10-18,193.0,2364,Invalid rating
4839,Taylor Group,Boutique,,2.4,AUSTRALIA,2025-07-11,105.0,1326,Invalid price
4851,Robles-Schroeder,Hostel,,1.7,AUSTRALIA,2024-03-09,404.0,759,Invalid price
4853,"Flores, Johnson and Lopez",,552.54,3.5,UAE,2024-10-15,194.0,1151,Invalid category
4856,,Luxury,225.22,4.2,FRANCE,2025-09-22,91.0,2998,Missing name
4861,Page-Jones,Boutique,,4.7,FRANCE,2025-06-13,192.0,4545,Invalid price
4866,"Odonnell, Myers and Russell",Budget,,2.2,UK,2023-12-21,185.0,3794,Invalid price
4871,"Lutz, Curtis and Tate",Hostel,,2.5,GERMANY,2023-08-01,359.0,3979,Invalid price
4872,,Business,1072.49,-1.0,GERMANY,2024-10-27,171.0,2224,Missing name; Invalid rating
4875,,Business,996.04,4.6,FRANCE,2023-08-21,11.0,1968,Missing name
4887,,Boutique,1417.0,4.4,UAE,2025-05-20,82.0,3163,Missing name
4888,Bell Inc,Resort,1531.5,-1.0,UK,2025-06-03,28.0,1463,Invalid rating
4912,,Resort,1629.78,2.3,UAE,2025-06-03,,4560,Missing name
4919,Parker-Brown,,612.12,4.8,USA,2025-12-13,448.0,1507,Invalid category
4925,Mcdaniel LLC,Luxury,,2.8,USA,2025-01-18,480.0,4404,Invalid price
4928,Cooper and Sons,Luxury,,3.9,JAPAN,2024-04-28,,4826,Invalid price
4941,Berry LLC,Boutique,,3.1,GERMANY,2024-06-24,237.0,938,Invalid price
4943,"Harris, Hill and Mitchell",Business,,,USA,2023-08-08,61.0,2179,Invalid price; Invalid rating
4949,Jensen-Romero,Boutique,,4.4,UK,2024-12-11,99.0,3460,Invalid price
4953,,Business,35.08,4.2,FRANCE,2025-02-22,50.0,2948,Missing name
4955,,Luxury,1541.26,3.2,GERMANY,2025-01-16,276.0,1636,Missing name
4963,Taylor and Sons,Hostel,,2.5,FRANCE,2025-11-01,134.0,4183,Invalid price
4965,"Riley, Sullivan and Horn",,978.04,2.0,FRANCE,2024-09-22,128.0,3168,Invalid category
4967,,Budget,417.81,3.4,GERMANY,2023-05-09,133.0,1320,Missing name
4978,"Davis, Acevedo and Shaw",Luxury,1028.85,-1.0,AUSTRALIA,2025-12-28,90.0,4445,Invalid rating
4983,"White, Lewis and Harris",Business,,3.3,FRANCE,2026-01-12,305.0,519,Invalid price
4993,Ellis Group,Resort,,1.4,UK,2024-02-22,384.0,4634,Invalid price
4999,Cardenas LLC,Boutique,786.56,99.0,AUSTRALIA,2023-08-25,215.0,2373,Invalid rating
5008,,Luxury,905.82,5.0,USA,2024-10-08,459.0,4479,Missing name
5017,,Resort,961.77,2.8,USA,2025-03-03,268.0,4394,Missing name
5028,Walker PLC,,855.0,4.0,FRANCE,2024-02-09,255.0,427,Invalid category
5031,Scott-Mayo,,1124.23,3.3,JAPAN,2025-05-31,224.0,4066,Invalid category
5037,,Hostel,714.69,1.3,UAE,2023-12-22,367.0,1216,Missing name
5041,"Moore, Phillips and Cox",Luxury,,4.2,FRANCE,2024-07-04,302.0,3636,Invalid price
5044,Miller-Kaiser,,1774.71,2.3,FRANCE,2026-01-02,192.0,2652,Invalid category
5049,Ramirez LLC,Hostel,,3.3,GERMANY,2023-11-13,422.0,517,Invalid price
5054,Holt-Roberts,Boutique,1551.83,99.0,USA,1993-11-13,191.0,2094,Invalid rating
5055,"Hines, Long and Garcia",Hostel,1178.2,-1.0,INDIA,2023-06-06,398.0,1696,Invalid rating
5060,,Luxury,1741.59,1.7,GERMANY,2023-06-20,430.0,4827,Missing name
5065,Hoffman PLC,,135.76,4.2,UK,2025-09-09,103.0,1692,Invalid category
5070,"Sweeney, Fitzgerald and Martinez",Business,,3.2,JAPAN,2026-02-17,226.0,2098,Invalid price
5093,,Hostel,137.83,1.8,JAPAN,1978-03-06,196.0,2245,Missing name
5112,,Business,1061.48,2.0,USA,2024-07-10,224.0,2920,Missing name
5142,"Alexander, Adams and Pham",,649.53,4.6,USA,2025-04-25,185.0,4341,Invalid category
5146,"Hutchinson, Morris and Lynch",Budget,,3.1,UK,2024-05-31,317.0,4795,Invalid price
5148,Jenkins-Thompson,,148.11,3.7,GERMANY,2025-05-12,435.0,3509,Invalid category
5152,Stanley Ltd,Luxury,,3.3,USA,2024-02-28,157.0,2161,Invalid price
5155,,Resort,1022.37,5.0,USA,2025-09-14,22.0,1619,Missing name
5156,"Wilson, Clark and Gonzales",Budget,,3.9,AUSTRALIA,2024-03-02,141.0,1119,Invalid price
5166,,Budget,839.66,4.2,UK,2024-02-24,254.0,4118,Missing name
5169,,Resort,1055.49,3.9,UAE,2023-10-25,433.0,678,Missing name
5175,,Luxury,418.74,3.0,JAPAN,2024-12-01,78.0,4020,Missing name
5194,Ramsey-Gonzalez,Luxury,1517.33,,AUSTRALIA,2024-01-15,412.0,4847,Invalid rating
5204,,Hostel,1180.22,2.1,UK,1992-04-01,51.0,3866,Missing name
5209,"Le, Villarreal and Stevens",,1029.95,3.4,USA,2023-09-06,18.0,627,Invalid category
5211,,Boutique,1303.48,4.6,JAPAN,2024-03-22,312.0,2334,Missing name
5214,Walker-White,Resort,1499.83,,FRANCE,2024-12-08,227.0,2977,Invalid rating
5219,,Budget,353.27,2.6,USA,2025-12-19,89.0,4106,Missing name
5220,"Adkins, Thompson and Donovan",Business,1455.43,,FRANCE,2025-01-20,385.0,4185,Invalid rating
5230,,Business,781.43,4.2,UK,2024-03-22,210.0,526,Missing name
5236,,Luxury,961.36,3.9,GERMANY,2024-12-10,440.0,4100,Missing name
5237,"Rivera, Joyce and Jackson",Boutique,,4.7,FRANCE,2023-10-17,453.0,3513,Invalid price
5277,Nelson-Bender,Luxury,820.66,99.0,UAE,2025-07-28,110.0,4422,Invalid rating
5279,"Archer, Kim and Hernandez",Business,,2.1,FRANCE,2023-07-30,315.0,166,Invalid price
5305,,,1725.47,4.7,GERMANY,2024-11-21,356.0,2190,Missing name; Invalid category
5309,Brewer-Harris,,1621.46,2.9,USA,2024-11-26,80.0,275,Invalid category
5319,,Luxury,328.08,2.9,GERMANY,2023-07-01,278.0,2549,Missing name
5321,,Resort,1470.63,4.0,AUSTRALIA,2023-07-24,229.0,3474,Missing name
5329,Day-King,Boutique,759.88,-1.0,FRANCE,2024-11-03,27.0,3147,Invalid rating
5336,Skinner Group,Boutique,,3.6,USA,1981-12-05,389.0,1937,Invalid price
5339,"Cunningham, Roberts and Robles",Luxury,1906.87,-1.0,USA,2023-08-05,7.0,4768,Invalid rating
5356,,Boutique,1593.34,3.8,FRANCE,2025-09-23,40.0,1065,Missing name
5374,"Howard, Quinn and King",Business,1512.93,99.0,AUSTRALIA,2024-01-09,500.0,100,Invalid rating
5390,,Business,1848.74,2.2,INDIA,2025-10-30,271.0,375,Missing name
5409,"Anthony, Robbins and Sutton",Boutique,,1.2,UAE,2025-12-27,427.0,2985,Invalid price
5414,Carter Group,,568.22,4.0,AUSTRALIA,2025-07-07,,2719,Invalid category
5421,,Business,1611.91,3.3,UK,2023-05-26,131.0,301,Missing name
5425,"Murphy, Orozco and Wagner",,,3.2,JAPAN,2024-07-09,367.0,974,Invalid price; Invalid category
5426,,Budget,1758.84,2.3,JAPAN,2025-09-09,475.0,3653,Missing name
5435,,Resort,1377.98,1.4,AUSTRALIA,2026-01-14,71.0,1543,Missing name
5445,"King, Horne and Jones",Luxury,726.89,-1.0,GERMANY,2026-02-17,14.0,2828,Invalid rating
5458,,Business,522.24,4.8,FRANCE,2025-11-09,214.0,2450,Missing name
5462,,Boutique,1789.8,3.0,USA,2024-05-09,433.0,4336,Missing name
5468,,Business,,4.5,FRANCE,2026-02-01,478.0,3117,Missing name; Invalid price
5473,,Luxury,54.63,1.2,AUSTRALIA,2024-08-03,83.0,1067,Missing name
5482,,Luxury,1164.33,4.7,INDIA,2025-08-03,90.0,3853,Missing name
5486,Ward LLC,Luxury,1036.77,,UAE,2024-02-29,177.0,589,Invalid rating
5501,"Oconnell, Rose and Valencia",Luxury,192.37,,UK,2025-02-11,36.0,382,Invalid rating
5502,Donovan PLC,Business,396.92,,JAPAN,2025-09-06,403.0,2215,Invalid rating
5508,"Suarez, Harris and Bryan",,38.92,1.2,FRANCE,2023-04-20,200.0,3863,Invalid category
5513,,Budget,249.51,1.6,INDIA,2023-10-23,26.0,552,Missing name
5519,Lowe and Sons,Budget,,1.2,AUSTRALIA,2024-11-14,282.0,4299,Invalid price
5525,"Brown, Davis and Anderson",Luxury,,4.4,AUSTRALIA,2024-05-17,384.0,2064,Invalid price
5528,,Luxury,,3.1,UK,2025-04-08,280.0,3532,Missing name; Invalid price
5544,Hall Inc,Budget,,4.1,INDIA,2023-05-27,405.0,1903,Invalid price
5549,Carter and Sons,Business,,4.8,FRANCE,2023-08-14,37.0,954,Invalid price
5552,Edwards Inc,Resort,1660.14,,USA,1996-12-20,208.0,2842,Invalid rating
5554,Jackson-Gray,Business,,2.6,FRANCE,2026-02-20,,1941,Invalid price
5559,Morrow-Sullivan,Business,1697.45,,UK,2024-10-11,413.0,4219,Invalid rating
5575,Ramirez-Ferguson,Boutique,958.83,,USA,2024-03-31,344.0,1834,Invalid rating
5583,"Campbell, Bartlett and Ortiz",Business,1135.18,99.0,USA,2025-12-28,173.0,4340,Invalid rating
5584,,Hostel,1575.94,2.6,INDIA,2023-09-12,207.0,4401,Missing name
5586,,Resort,427.31,2.6,JAPAN,2024-02-27,,104,Missing name
5603,Cantrell LLC,Luxury,,1.4,GERMANY,2025-01-17,325.0,1130,Invalid price
5609,"Hamilton, Clark and Bowen",,1385.48,2.6,AUSTRALIA,2024-12-28,438.0,1788,Invalid category
5613,"Douglas, Smith and Nielsen",Budget,1943.36,,INDIA,1990-07-09,3.0,659,Invalid rating
5635,Terry Group,Luxury,684.62,99.0,UK,2025-03-22,175.0,26,Invalid rating
5643,Johnson-Dalton,Boutique,,1.7,AUSTRALIA,2025-05-06,337.0,3,Invalid price
5656,Waters-Cabrera,Hostel,830.84,99.0,AUSTRALIA,2023-05-18,183.0,596,Invalid rating
5662,Carpenter-Horn,Budget,526.51,99.0,AUSTRALIA,2025-05-12,432.0,1427,Invalid rating
5667,,Resort,1101.03,1.3,FRANCE,2025-12-31,91.0,3360,Missing name
5668,,Boutique,369.66,2.2,INDIA,2025-05-28,276.0,4341,Missing name
5669,Sellers and Sons,Resort,328.89,99.0,FRANCE,2023-11-26,237.0,3975,Invalid rating
5673,Soto-Griffin,Business,,3.5,GERMANY,2026-01-01,177.0,3080,Invalid price
5687,,Resort,,3.0,AUSTRALIA,2025-08-08,,4926,Missing name; Invalid price
5694,,Hostel,138.32,3.3,AUSTRALIA,2023-11-23,83.0,606,Missing name
5695,,Resort,1706.29,3.3,GERMANY,1978-12-23,205.0,1661,Missing name
5701,Jackson Group,Boutique,1618.06,99.0,GERMANY,2024-01-07,383.0,346,Invalid rating
5704,Jackson LLC,Budget,,1.8,UAE,2024-01-09,19.0,842,Invalid price
5721,"Rice, Jones and Garza",,1878.99,2.5,UK,2025-04-13,271.0,4742,Invalid category
5724,,Luxury,305.13,2.7,USA,1997-04-19,333.0,3961,Missing name
5728,"Davidson, Reynolds and Robbins",Business,,99.0,GERMANY,2023-09-29,192.0,798,Invalid price; Invalid rating
5730,"Sampson, Baker and Esparza",Budget,1692.98,-1.0,FRANCE,2023-10-06,2.0,1382,Invalid rating
5732,,Business,1793.95,99.0,USA,2025-04-22,360.0,2166,Missing name; Invalid rating
5736,Holmes LLC,Boutique,32.88,99.0,USA,2023-11-08,,2770,Invalid rating
5737,Cain-Leon,Budget,,1.6,USA,2025-07-30,183.0,3218,Invalid price
5743,"Burgess, Williams and Stevenson",Business,,3.5,FRANCE,2024-12-01,257.0,66,Invalid price
5747,,Luxury,1095.09,-1.0,FRANCE,2025-01-11,200.0,1671,Missing name; Invalid rating
5761,Baxter Group,Hostel,,5.0,AUSTRALIA,2024-09-08,380.0,2282,Invalid price
5772,,Budget,478.74,4.0,INDIA,2025-11-21,287.0,550,Missing name
5783,"Lozano, Martinez and Martinez",Luxury,388.01,99.0,UK,2025-12-25,309.0,1129,Invalid rating
5787,Rice-Roberts,,1286.48,99.0,FRANCE,2025-08-27,275.0,3639,Invalid rating; Invalid category
5789,"Bell, Jones and Ferguson",Boutique,1007.98,99.0,UAE,2025-05-15,317.0,2741,Invalid rating
5791,"Nicholson, Smith and White",Hostel,735.32,,UK,2025-11-24,332.0,458,Invalid rating
5813,Young Ltd,Hostel,,2.6,FRANCE,2025-09-06,23.0,622,Invalid price
5815,,Business,944.21,3.5,UAE,2024-03-10,253.0,3114,Missing name
5827,Smith and Sons,Hostel,,4.4,USA,2025-11-23,443.0,4070,Invalid price
5835,Duncan-Garcia,Budget,,3.8,JAPAN,2025-02-27,,208,Invalid price
